STATION(Palomar Airport),DATE (LST),REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation(in),HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
72292703177,2020-01-05T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,44,48,0,,,,86,30.29,CLR:00,29.93,7,46,90,,5
72292703177,2020-01-05T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.31,44,56,0,,,,65,30.3,CLR:00,29.95,10,50,0,,0
72292703177,2020-01-05T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,43,58,0,,-0.01,0,58,30.29,CLR:00,29.94,10,50,0,,0
72292703177,2020-01-05T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,47,60,0,,,,62,30.28,CLR:00,29.92,8,53,VRB,,3
72292703177,2020-01-05T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,44,61,0,,,,54,30.24,CLR:00,29.89,9,52,240,,7
72292703177,2020-01-05T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,45,62,0,,0.07,8,54,30.22,CLR:00,29.86,10,53,260,,6
72292703177,2020-01-05T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,48,62,0,,,,60,30.2,CLR:00,29.84,10,55,240,,5
72292703177,2020-01-05T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,53,60,0,HZ:7 |FU |HZ,,,78,30.21,CLR:00,29.85,5,56,270,,6
72292703177,2020-01-05T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,51,60,0,,0.01,6,72,30.2,CLR:00,29.85,7,55,260,,5
72292703177,2020-01-05T16:20:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,55,57,,BR:1 ||,,,93,,FEW:02 2,29.84,2.5,56,VRB,,3
72292703177,2020-01-05T16:40:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,55,57,,BR:1 ||,,,93,,FEW:02 2,29.84,3,56,0,,0
72292703177,2020-01-05T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,55,57,0,BR:1 ||,,,93,30.2,CLR:00,29.84,3,56,0,,0
72292703177,2020-01-05T17:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,54,56,,BR:1 ||,,,93,,FEW:02 6,29.84,3,55,0,,0
72292703177,2020-01-05T17:19:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,54,56,,BR:1 ||,,,93,,BKN:07 6,29.84,4,55,0,,0
72292703177,2020-01-05T17:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,54,55,,BR:1 ||,,,94,,FEW:02 6,29.85,4,54,0,,0
72292703177,2020-01-05T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,53,55,0,BR:1 ||,,,93,30.21,FEW:02 6,29.85,4,54,0,,0
72292703177,2020-01-05T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,53,55,0,BR:1 ||,0,8,93,30.2,CLR:00,29.84,3,54,0,,0
72292703177,2020-01-05T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,51,53,0,BR:1 ||,,,93,30.21,CLR:00,29.85,3,52,0,,0
72292703177,2020-01-05T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,50,52,0,BR:1 ||,,,93,30.2,CLR:00,29.85,3,51,30,,3
72292703177,2020-01-05T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,50,53,0,BR:1 ||,-0.02,3,89,30.22,CLR:00,29.86,4,51,50,,3
72292703177,2020-01-05T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,45,50,0,HZ:7 |FU |HZ,,,83,30.22,CLR:00,29.86,6,48,110,,5
72292703177,2020-01-05T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,43,50,0,,,,77,30.21,CLR:00,29.85,8,47,20,,5
72292703177,2020-01-05T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,54,,,29.88,,2.6,0,-1.2,11,63,45,270,10,0,0,0,240,8,BR HZ,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-06T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,39,53,0,,0.01,8,59,30.2,CLR:00,29.85,10,46,VRB,,3
72292703177,2020-01-06T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,38,52,0,,,,59,30.2,CLR:00,29.85,10,45,0,,0
72292703177,2020-01-06T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,36,51,0,,,,56,30.21,CLR:00,29.85,10,44,60,,8
72292703177,2020-01-06T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,33,51,0,,0,3,50,30.21,CLR:00,29.85,10,43,30,,3
72292703177,2020-01-06T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,33,49,0,,,,55,30.21,CLR:00,29.85,10,42,0,,0
72292703177,2020-01-06T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,31,50,0,,,,48,30.22,CLR:00,29.86,10,42,30,,6
72292703177,2020-01-06T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,29,51,0,,-0.02,3,43,30.23,CLR:00,29.87,10,42,60,,5
72292703177,2020-01-06T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,27,56,0,,,,33,30.24,CLR:00,29.89,10,44,0,,0
72292703177,2020-01-06T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27,31,61,0,,,,32,30.26,CLR:00,29.91,10,47,350,,5
72292703177,2020-01-06T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,30,68,0,,-0.04,1,24,30.27,CLR:00,29.92,10,50,VRB,,3
72292703177,2020-01-06T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,32,74,0,,,,21,30.26,CLR:00,29.9,10,53,360,,6
72292703177,2020-01-06T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,36,77,0,,,,23,30.22,CLR:00,29.87,10,56,VRB,,6
72292703177,2020-01-06T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,40,80,0,,0.08,8,24,30.19,CLR:00,29.84,10,59,350,,6
72292703177,2020-01-06T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,41,81,0,,,,24,30.18,CLR:00,29.83,10,59,110,,8
72292703177,2020-01-06T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,41,81,0,,,,24,30.18,CLR:00,29.83,10,59,120,,8
72292703177,2020-01-06T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,40,75,0,,0.01,6,28,30.18,CLR:00,29.83,10,57,250,,3
72292703177,2020-01-06T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,50,69,0,,,,51,30.18,CLR:00,29.83,10,58,0,,0
72292703177,2020-01-06T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,48,65,0,,,,54,30.19,CLR:00,29.83,10,56,100,,3
72292703177,2020-01-06T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,24,66,0,,0,0,20,30.18,CLR:00,29.83,10,48,40,,3
72292703177,2020-01-06T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,21,61,0,,,,21,30.18,CLR:00,29.83,10,44,0,,0
72292703177,2020-01-06T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,20,60,0,,,,21,30.19,CLR:00,29.84,10,44,50,,5
72292703177,2020-01-06T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,23,57,0,,-0.01,3,27,30.19,CLR:00,29.84,10,43,0,,0
72292703177,2020-01-06T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,19s,58,0,,,,22,30.18,CLR:00,29.83,10,42,50,,5
72292703177,2020-01-06T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,20,58,0,,,,23,30.16,CLR:00,29.81,10,43,60,,5
72292703177,2020-01-06T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,65,,,29.86,,3.8,0,9.8,0,82,48,130,14,0,0,0,110,12,,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-07T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,19,57,0,,0.04,8,23,30.15,CLR:00,29.8,10,42,20,,5
72292703177,2020-01-07T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,21,54,0,,,,28,30.15,CLR:00,29.8,10,41,0,,0
72292703177,2020-01-07T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,19,56,0,,,,24,30.13,CLR:00,29.78,10,41,30,,5
72292703177,2020-01-07T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,19,56,0,,0.02,8,24,30.12,CLR:00,29.78,10,41,30,,5
72292703177,2020-01-07T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,20,53,0,,,,27,30.11,CLR:00,29.77,10,40,40,,3
72292703177,2020-01-07T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,20,54,0,,,,26,30.11,CLR:00,29.77,10,41,50,,6
72292703177,2020-01-07T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,21,52,0,,0.01,6,30,30.11,CLR:00,29.77,10,40,0,,0
72292703177,2020-01-07T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,21,56,0,,,,26,30.12,CLR:00,29.77,10,42,0,,0
72292703177,2020-01-07T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,26,61,0,,,,26,30.13,CLR:00,29.78,10,46,0,,0
72292703177,2020-01-07T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,29,69,0,,-0.01,0,22,30.12,CLR:00,29.78,10,50,0,,0
72292703177,2020-01-07T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,29,71,0,,,,21,30.1,CLR:00,29.75,10,51,0,,0
72292703177,2020-01-07T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,35,69,0,,,,29,30.06,CLR:00,29.72,10,52,250,,7
72292703177,2020-01-07T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,43,67,0,,0.08,6,42,30.04,CLR:00,29.69,10,54,250,,8
72292703177,2020-01-07T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,,65,0,,,,,30.03,CLR:00,29.69,10,,VRB,,6
72292703177,2020-01-07T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,41,67,0,,,,39,30.03,CLR:00,29.69,10,54,0,,0
72292703177,2020-01-07T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,39,67,0,,0,5,36,30.03,CLR:00,29.69,10,53,240,,6
72292703177,2020-01-07T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,30,64,0,,,,28,30.03,CLR:00,29.67,10,48,190,,3
72292703177,2020-01-07T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,39,60,0,,,,46,30.03,CLR:00,29.69,10,50,150,,5
72292703177,2020-01-07T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,45,58,0,,0,5,62,30.04,CLR:00,29.69,10,51,130,,3
72292703177,2020-01-07T19:50:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,45,54,,,,,72,,SCT:04 2,29.72,10,49,0,,0
72292703177,2020-01-07T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,47,56,0,,,,72,30.06,BKN:07 2,29.72,10,51,0,,0
72292703177,2020-01-07T20:16:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,55,56,,BR:1 ||,,,97,,BKN:07 3,29.72,1.5,55,200,,5
72292703177,2020-01-07T20:22:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,55,55,,FG:2 |FG |,,,100,,BKN:07 2,29.72,0.25,55,170,,3
72292703177,2020-01-07T20:29:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,54,54,,FG:2 |FG |,,,100,,VV:09 1,29.72,0.5,54,140,,3
72292703177,2020-01-07T20:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,53,,BR:1 ||,,,100,,OVC:08 2,29.72,2.00V,53,100,,3
72292703177,2020-01-07T20:51:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,52,54,,BR:1 ||,,,94,,VV:09 1,29.72,1.00V,53,90,,3
72292703177,2020-01-07T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,53,53,0,FG:2 |FG |,,,100,30.07,VV:09 1,29.72,0.5,53,80,,3
72292703177,2020-01-07T21:01:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,53,53,,FG:2 |FG |,,,100,,VV:09 1,29.72,0.25,53,80,,3
72292703177,2020-01-07T21:13:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,50,50,,BR:1 ||,,,100,,VV:09 1,29.72,1,50,90,,6
72292703177,2020-01-07T21:19:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,49,49,,BR:1 ||,,,100,,BKN:07 1,29.72,4,49,90,,5
72292703177,2020-01-07T21:28:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,47,49,,,,,93,,SCT:04 1,29.72,9,48,100,,3
72292703177,2020-01-07T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,41,51,0,,0,0,69,30.06,CLR:00,29.72,10,46,80,,5
72292703177,2020-01-07T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,35,49,0,,,,59,30.05,CLR:00,29.7,10,43,0,,0
72292703177,2020-01-07T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,36,49,0,,,,61,30.04,CLR:00,29.7,10,43,0,,0
72292703177,2020-01-07T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,61,,,29.73,,2.9,0,5.8,4,73,48,250,12,0,0,0,250,8,FG BR,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-08T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,35,50,0,,0.04,8,57,30.02,CLR:00,29.67,10,43,0,,0
72292703177,2020-01-08T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,35,48,0,,,,61,30.03,CLR:00,29.67,10,42,0,,0
72292703177,2020-01-08T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,34,48,0,,,,58,30.01,CLR:00,29.66,10,42,0,,0
72292703177,2020-01-08T03:36:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,34,47,,,,,61,,SCT:04 8,29.69,10,41,330,,3
72292703177,2020-01-08T03:45:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,34,47,,,,,61,,BKN:07 8,29.67,10,41,0,,0
72292703177,2020-01-08T03:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,36,46,,,,,66,,SCT:04 9,29.67,10,42,40,,3
72292703177,2020-01-08T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,35,47,0,,0,3,63,30.02,SCT:04 9,29.67,10,42,60,,5
72292703177,2020-01-08T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,47,0,,,,74,30,CLR:00,29.65,10,43,0,,0
72292703177,2020-01-08T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,46,0,,,,79,29.99,CLR:00,29.65,10,43,70,,3
72292703177,2020-01-08T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,46,0,,0.03,5,77,30,FEW:02 12,29.65,10,43,0,,0
72292703177,2020-01-08T07:04:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,47,,,,,74,,BKN:07 12,29.65,10,43,80,,3
72292703177,2020-01-08T07:50:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,48,,,,,71,,SCT:04 12,29.65,10,44,140,,3
72292703177,2020-01-08T07:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,48,,,,,71,,BKN:07 12,29.65,10,44,140,,3
72292703177,2020-01-08T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,41,49,0,,,,74,30,BKN:07 12,29.65,10,45,140,,5
72292703177,2020-01-08T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,40,52,0,,,,64,30.01,BKN:07 15,29.67,9,46,150,,7
72292703177,2020-01-08T09:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,39,54,,,,,57,,FEW:02 15,29.67,10,47,150,,7
72292703177,2020-01-08T09:42:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,44,55,,,,,67,,BKN:07 20,29.67,8,49,140,,6
72292703177,2020-01-08T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,43,56,0,,-0.04,3,62,30.04,OVC:08 19,29.69,9,50,130,,6
72292703177,2020-01-08T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,49,57,0,,,,74,30.03,FEW:02 24 OVC:08 31,29.69,8,53,150,,7
72292703177,2020-01-08T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,50,60,0,,,,70,30,SCT:04 21,29.66,9,55,VRB,,8
72292703177,2020-01-08T12:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,60,,,,,67,,BKN:07 23,29.65,9,54,210,,10
72292703177,2020-01-08T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,50,59,0,,0.06,8,72,29.98,BKN:07 27 BKN:07 33,29.63,9,54,210,,9
72292703177,2020-01-08T13:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,50,59,,,,,72,,SCT:04 25 BKN:07 31,29.62,9,54,190,,11
72292703177,2020-01-08T13:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,59,,,,,72,,BKN:07 24,29.61,10,54,200,18,9
72292703177,2020-01-08T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,59,0,,,,72,29.95,BKN:07 24,29.61,10,54,200,18,9
72292703177,2020-01-08T14:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,60,,,,,70,,SCT:04 24,29.61,9,55,200,,11
72292703177,2020-01-08T14:19:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,59,,,,,72,,SCT:04 21 BKN:07 27,29.61,9,54,200,,9
72292703177,2020-01-08T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,49,59,0,,,,69,29.96,OVC:08 27,29.61,10,54,210,,10
72292703177,2020-01-08T15:15:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,48,59,,,,,67,,SCT:04 27,29.6,10,53,200,,8
72292703177,2020-01-08T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,50,58,0,,0.02,6,75,29.95,SCT:04 28,29.6,10,54,170,,8
72292703177,2020-01-08T16:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,50,58,,,,,75,,SCT:04 23 BKN:07 29,29.61,10,54,200,,10
72292703177,2020-01-08T16:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,49,58,,,,,72,,FEW:02 22 BKN:07 31,29.61,10,53,200,,11
72292703177,2020-01-08T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,49,57,0,,,,74,29.96,CLR:00,29.61,10,53,190,,6
72292703177,2020-01-08T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,48,56,0,,,,75,29.98,SCT:04 31,29.64,10,52,160,,3
72292703177,2020-01-08T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,48,55,0,,-0.02,0,77,29.98,BKN:07 33,29.63,10,51,140,,5
72292703177,2020-01-08T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,55,0,,,,80,30,OVC:08 37,29.65,10,52,120,,6
72292703177,2020-01-08T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,49,54,0,,,,83,30,OVC:08 40,29.65,10,51,120,,7
72292703177,2020-01-08T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,48,54,0,,-0.02,1,80,30,OVC:08 39,29.65,10,51,120,,3
72292703177,2020-01-08T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,48,54,0,,,,80,29.99,OVC:08 39,29.64,10,51,140,,6
72292703177,2020-01-08T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,48,54,0,,,,80,29.98,OVC:08 39,29.64,9,51,140,,7
72292703177,2020-01-08T23:59:00,SOD  ,6,,,,,,,,,,,,,,,,53,,,29.65,,5,0,-2.3,12,60,46,200,20,0,0,0,210,15,,,,,,,,,,,,,,,,,,,,
72292703177,2020-01-09T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,47,54,0,,0.01,6,77,29.98,OVC:08 39,29.64,9,50,140,,5
72292703177,2020-01-09T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,47,54,0,,,,77,29.99,SCT:04 34 OVC:08 45,29.65,9,50,130,,5
72292703177,2020-01-09T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,48,53,0,,,,83,29.98,CLR:00,29.63,10,50,120,,6
72292703177,2020-01-09T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,47,51,0,,0.03,8,86,29.96,FEW:02 27,29.61,10,49,90,,6
72292703177,2020-01-09T04:24:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,47,51,,,,,86,,BKN:07 24 BKN:07 37 OVC:08 46,29.62,10,49,80,,5
72292703177,2020-01-09T04:44:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,47,51,,,,,86,,SCT:04 26 OVC:08 37,29.62,10,49,100,,5
